Time,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20
0.0,-0.8409310022197598,0.5774234985115645,-0.9118207909401511,-0.7081488551280288,2.954674712714986,1.4880198691288762,-0.7610981562393664,0.056328774501368306,-0.151255237031155,-1.3617166323780916,0.5841501294416188,0.6021258203651816,-0.24051839502382655,-0.2147028861768132,-1.4484656361316697,0.03027260646717675,-1.093876592764531,-1.2345459871939986,1.8784771098882047,-0.9546985686628661
0.5,-2.0940797817522396,-0.7764269862613049,-0.13187420339017755,0.5514859407244121,0.5106730766002536,2.0426824516307267,0.30336590761089155,-1.4126891057235533,0.3990994486295424,-0.24697679822851124,0.008143786291912841,1.744844527313219,1.2554597991585885,-0.7164377200618286,1.0036611300098277,0.44418166081526284,-0.4539849201210923,-0.8122062238663694,1.4792701176422451,-0.2960363991457571
1.0,0.7444463777665993,-1.1043976138844998,0.8060144943469155,-0.2509583906013614,-0.37959624218326793,0.6479816813343516,0.8901892512569495,-0.7551666899169787,0.9963570936510804,0.7177628974235052,-1.875477279304246,2.3543541685219433,1.1293291462086503,0.8202671229134584,0.23708370182532845,0.2991607528677076,0.9136213813453027,0.7580966061821672,-1.0372453759345257,0.2544582346591844
1.5,-0.6022510200062742,-1.8855228921139546,0.5408491483319083,-1.988102639648514,-0.4572609244520024,0.46586962761348183,-0.8525765455284202,0.20635298127151833,-0.5863529835525908,-1.3714352351696595,1.101076118445693,2.907397415242726,-0.2849159815421269,0.9086975168472466,0.32823981297719323,0.13068972737571186,0.8884271476695234,0.31950381755170554,-0.4936414549513485,-0.08206886299132952
2.0,-0.8027103950404063,1.5182685841108123,0.5510123499777047,0.5349375153576628,0.48579953184875485,-0.7007186782535988,-1.112546088019612,1.013032440444201,-0.05673662955150782,0.6388275096405676,2.2828669061905944,-1.4212642356953011,-0.5317410982690193,-1.1026217939614789,-1.5865682791641977,0.36278587285248065,-1.53030210568236,-0.8100944767483776,0.7523256868161653,0.44474083468958336
2.5,0.21693947116373016,1.4606410888365966,-0.2272664927624129,-1.8975211568273365,-1.3615464397475208,-0.16114254443740925,0.3385366841592947,0.36273523199951513,0.19268175471828275,0.34805474414734294,-0.45902950542161625,-1.2756073525210132,-0.8936818844686341,-1.0332308041192992,-0.37326271047617743,0.0527711162441068,-0.10023537141329761,-0.3958943209127479,-0.2925526953320661,0.5984140546072392
3.0,0.10874127369670514,0.32236989729099486,-0.11615187418177672,1.3433040077086384,-1.31746360435355,-0.45439050712432544,-0.7115614187058044,0.9441290138689273,-0.055491008011688714,1.8942949198394237,-1.4278140795622387,1.1363562273548349,-1.2489402226859054,-0.7739583844071354,1.5610690885383907,-0.1239028358358588,0.18077641506712172,-0.3637965924164407,-0.45993920714201075,1.2773125592874135
3.5,0.3806950649407194,-0.18496835694723004,0.8606359173925682,0.9354554068706232,-0.7350917959704824,-0.1844371043156191,0.7637611380646802,-0.4951744979130056,-2.36266818989448,1.5667963431187704,-0.3284768585981083,2.5698747025725583,0.9337171629879015,-0.3302986211447778,2.3622482534403204,0.9788460373261698,1.5463461373876104,-1.5899258667626341,-0.19894485298020093,-2.630400165374121
4.0,-0.9566762543351953,0.7394515724837037,1.5680749090733834,1.1320303522337043,-0.5710456067361531,-0.34810001462597656,0.7647989673361041,-0.7765915496099696,-0.4175374433421893,-0.013822331381029507,0.9826444606047819,0.766824841458865,2.4036337327877186,-0.7388761487848291,-0.2636378049249471,0.4735518654694886,0.7620854014947808,-1.1458774094318056,0.49249468531098917,-1.573443664761912
4.5,1.0570131833544747,-0.9681163109954416,0.028307676724552134,-1.4711525461689485,-0.6410037248240575,-0.9455439756525068,-1.2569225232242736,-0.6687745555613693,-0.5703961792499739,-0.29863955812169357,0.7383009878112777,-0.9925883995137124,-0.685244422165835,-1.5706421523365197,-1.3549023529854252,-0.593966103986399,-0.11144378439539884,-0.19573412781520266,0.04698483100953893,0.5103606948641194
5.0,-1.3100405529898196,1.0134805790505639,-1.8077702718039421,-3.1626670800233843,1.1901976882811736,0.9480197023004135,-0.9659401786067667,1.2057582898953756,-0.9467831600977135,-0.5219321515540258,0.3809860183343873,-1.1568818279837367,-1.5395438854137231,0.8592189433559818,-0.6428449593180203,-0.6650615045081618,-1.007637306685286,1.345287076331743,0.036616025113874934,1.4959957379263937
5.5,-0.1012089960034655,1.0255450445848584,-0.8988136718457663,0.9653610710690423,0.8077478556859394,-0.05552981122865061,1.4041288535406977,-0.36995966314717654,0.6169058394675775,0.6164915422579139,-0.6797628758355236,-0.7342524717645192,-0.30300832432228697,0.5958709407812035,0.7749830465891492,-0.6751027087343167,0.8823618493989474,0.02135890353086567,1.109134058938371,0.21344444576693272
6.0,-0.8192792169487192,-1.3068015535995146,-1.4180058763942245,-1.0720869834451974,0.05422602973973337,-0.20276174776603761,0.09174673031094083,-0.4057962583696978,1.4656310881241934,-1.5785487415848207,0.806971753626926,-0.13554423273605937,0.9429444381928676,-0.5874371098403134,0.7781644767910428,0.7734663025793239,0.37160729403447107,-0.6308854290308118,2.0522711730294785,-0.0737197961212554
6.5,1.517743075176009,-0.2879326331162543,-1.1243767087309755,0.9480138871925212,-0.6258469697355,-0.2698142527144957,-0.26589058721933323,0.23680765816863025,-0.9530684240052729,0.6007429559413928,2.048266965831595,0.09006331770278247,0.37005263866214816,-1.4243919087709824,-1.1652995342917043,0.5073618481115598,0.41469873732410834,-0.8649963986016312,0.16577992160792313,-0.33738603440162185
7.0,-1.693160433627185,0.7020867916699172,-1.654358096034348,0.3590926774502674,0.3644628787316234,-1.0388609476669952,-0.12421002675050524,-0.9491963573789545,0.68722862643594,0.14963002623991584,0.4071856595934437,-0.032672665730746245,-0.8652142023067173,0.5763147599833014,-0.24553964505550985,-0.7977695230909303,0.3533073527518069,-0.204995841085399,-0.8328409814244588,1.2870668489817358
7.5,-0.7511062728620286,1.5708038437037264,0.31609608101425846,-0.5972435910843786,2.216186253619981,0.9833250920914857,-1.1277177690093327,-1.607577805491114,0.9291185262643198,-0.11954700603556184,-0.6141676461232684,-0.22845999093058095,-0.01768726862903014,1.6477358065563608,-0.39554514552547687,-1.1166934804214756,0.00015090692792957272,0.1581108542870521,0.33489258338448696,1.4228299421828094
8.0,0.6433745624870542,0.028269435038005886,0.8782577916005352,-0.4970321909424885,1.1391433243829179,0.06085810073017178,-0.5927445334203795,-0.9407098276165805,0.7465780976164882,-0.21248306431756336,-1.2677643083190606,0.02593466052199911,0.38175146023631523,-0.2653249582137758,-0.6046011290570953,0.3495990249690951,-0.4580254030441365,-1.225280926171782,1.7287310084315926,-0.1846515260174337
8.5,-1.4466889467282897,-0.723188040981224,-0.6139097885196362,-1.5244114132769204,1.4254533899730362,2.2382258861611843,-1.1935639240271116,-0.4162170166932373,-0.5679232889982662,0.07926526176187432,0.8219395087156514,0.34430080918528627,0.17004489557429242,-0.574404382488435,0.09790475267720805,0.6261569994346845,0.6564875994008772,-1.1131922336154987,-0.6625975289877921,1.2494264226407705
9.0,-0.47651986440232896,-1.0302341288004233,-1.7250985056197798,0.5358356203645864,0.03315373151530651,0.16010762701306464,-0.3652273010718612,-0.5915324070359439,0.8328936364144707,0.26053385236188353,1.4679772478738602,0.8018169418062292,-0.5670037030255375,-0.7909773915076079,0.4840664337502185,0.24564334872200233,1.1441124738721742,0.5151689981125098,-1.7845161671982495,0.3552155567654947
9.5,-0.24221879456172143,1.9479000592789562,0.40643034631613784,0.9029285004014693,-1.049220168403421,0.5726844401399942,-1.0196202979425606,-0.2687692708150059,-1.7987189598477866,0.5673341351243512,0.505062491275681,0.34411057828264036,0.9538915282077297,-1.4905734084316813,-2.097361129465132,-1.27089712264453,-0.14219302978423679,1.2871460454586519,-0.13791262980997182,-0.7079792298803866
10.0,-0.47996740385892056,-0.17575250630019207,0.21914695927322458,0.902521263871467,-2.504125852214755,0.9758424403247612,-0.6178861901295262,-1.346017471973099,-1.131386074258156,-0.03414776055747898,-0.8975395106203471,0.5510581658655932,0.021607729940547007,-0.0800156033114655,0.55365310040585,-1.6824469384581193,0.8265561361106595,0.02568697548684007,1.2959562653414691,-1.5639161789398763
10.5,0.5863109033755844,-1.1137679096901154,0.9055634949245426,1.953140956950679,-0.051044561310346084,-1.6382970021467702,0.6068217915696975,-2.689717341418291,0.4673694897230555,-0.19050090396413305,-1.1535068710153187,-1.3382342030211185,-1.03616998201878,1.306943920918779,1.9530188802317747,-0.07558483178280179,-0.615370703995552,-0.4076047644255302,0.3198007502113499,-1.3111515516967254
11.0,-0.1661358381500978,0.08728885788445478,2.058560017335362,0.0033442623173754737,-0.3420653201943563,-0.9666836005896918,0.34483787687456624,-0.020768095339698867,-1.0274565426807902,2.032467366723166,-0.028398423534390982,-0.29414835917790344,-1.3975905680105307,2.4002042893555013,0.18668008679767797,-0.23511326864962892,-0.3713456722398699,0.1711773700572322,-0.6859454791026526,-0.04583937236168023
11.5,-0.6733533485894792,0.5549320230084361,0.27500104562851474,0.27154514113537154,0.584252723203904,-1.4659693235530429,-1.4228103509129328,1.204788772820012,0.17307105046700708,-0.6216891139316569,1.9223065747681831,-0.4767179210786711,0.8513077379952143,0.7824786820332431,-2.0356149125737564,-0.07665081534474333,-0.044401592490939334,-0.15398818454570584,0.9989084086784593,-0.8008190327098115
12.0,0.6923602871788304,-0.5885070366242995,2.5856859373882752,1.4462381388732084,-0.618391246043171,1.13291740751521,-2.571503272400015,-0.2701535266861455,0.38942842556822876,-0.7829984840875637,0.8526508281635319,1.0054183252150037,-0.4124705156043539,-1.7332257222015202,-0.8336246126304089,-0.3326122427643544,0.26384776736612087,0.07966867693949203,1.9522886984968446,-1.844488814407062
12.5,0.05329039498500577,-1.0298803866343815,0.5716746501582618,1.665577269329472,-1.7037677262940192,-0.31635166069908294,0.21565580973056728,1.7901672273065876,-1.6552522911954508,-1.6141150505677255,-0.07744614164310196,1.6665729393265745,-1.6523372056226264,-0.23831419863403464,1.6023690864579054,-1.023151399959196,-2.3494764766005796,1.9007867646443752,0.21235893045985846,-0.9982077964513165
13.0,-2.0998471953114173,0.052752021381257425,1.7443739668405935,-0.4543824799045782,-0.3496065498080436,-0.036801246775905086,0.437622088121983,0.9481049138215063,1.6340880197221208,0.9124618537611929,-0.5112726126634493,-0.4586299640468187,0.32112696548394504,0.5647978845703711,1.4014561476630512,-0.16999625208654862,-2.0722155449786195,0.06504749210078631,-0.6350720721296027,-0.7131391811341004
13.5,-2.043711385552809,-0.7064576375812461,0.18907513729936193,0.6354830754423367,0.877353240689408,0.2715602239255313,-2.052387471048113,-1.3577457235189572,1.6873499620800334,0.6215332739137184,-2.62310353252257,0.13643980753322069,2.280478019732783,-0.48979202241342656,0.25925923884056723,0.9026947631430321,1.0895233469016705,-2.1154449914370854,-0.17374736240616587,-0.6200910330358825
14.0,2.4217173446059306,-1.1080280759669618,-1.4559233947734114,1.1770953238351873,-1.1318922568977554,-1.7096042743594921,0.19420159451295307,-0.0825409924253247,0.6000465618661858,1.286544759501024,-2.235329270907017,-0.5149702130448587,0.6445352236534727,-0.045845922134699735,0.017483826603876235,0.6231997767482704,1.7684329606617613,-1.766668931787537,0.5352502643078998,0.14052650860246285
14.5,-0.1679456864280654,-0.2196443959378881,-0.18751707381303306,0.4590193996399934,-1.0238886031057568,-0.12499084777895303,-0.5681486421246468,-0.599094839744549,0.4783454667388247,-1.0305050436474712,0.9332877353382113,0.9545320592741331,-1.6290277661358505,-0.05714012286455877,1.4015616674243863,0.5851417257475353,0.5315059254410647,0.7073444768255532,0.35209374838298574,0.7460466437187808
15.0,-0.5169855289527846,0.4993119274511487,0.7457113198257086,0.5734948801420258,0.19472188049248515,2.493878457145482,-0.1655860201819832,0.3629176864696464,0.3997528636460587,-0.8060987256199357,0.49664100257377963,0.31833699567891627,-1.4063757738140203,-0.30939710812312926,0.539379615016955,-0.9151701569855614,-0.8756599157730827,1.8836302880902047,-1.0537285580254265,1.2565818736738796
15.5,-0.6436868949213366,-2.4053142813114046,1.521129601239207,-1.7224537708897785,-0.11126635300598703,0.7684567029792276,-0.42291356877628977,-0.8546686242220571,0.22536062961156178,0.7060425883605236,-0.46529159154358546,0.29820285809211566,-0.16247107466814165,0.4624185902057337,-0.7208414531431445,-1.411639561377889,-1.3840159055362347,0.4126835334591672,-0.3156901197551611,1.0094092257817617
16.0,-0.4539278624135363,-0.3470098295637758,-0.4926168545640913,-0.40349354755672207,0.24391600100852498,0.7856116091516744,0.7436442230720635,1.406426258828351,-0.18566587559790804,0.9758495672656873,-0.4067521564635439,-0.2841418410389163,1.1965710978790423,1.0228933097668187,-0.10570843886673352,0.2955535546980521,-0.1690656993552087,-0.3025122327547513,0.19388382948359129,-1.1986580965198004
16.5,1.0737740037265693,-0.45598199771898595,1.477951678493245,0.427032223984475,0.3690397015249891,-0.36304546419556794,2.5268642783608657,0.8342436669712395,-0.9068202174128057,0.9928767961397799,1.1986276964898988,-1.8758883619087947,0.8932157393646138,-0.2300148148398595,1.3851245627253546,2.871487061620911,0.5935948235229053,-1.2383485177479043,0.1005616590069344,-0.23807950450718196
17.0,0.6131835633865895,0.038547124801194266,0.9727947178624873,1.2350593629940545,-1.6088871568606398,-0.3960486205220666,1.5005042244704578,0.3436656107871777,-1.2552998585608546,0.8499988770437672,1.440816723291242,-0.8069682691462774,-0.04246783949868043,-1.1195941198303756,1.5749249882840164,1.2260192950304158,0.24837451169647295,1.4929658360236777,-0.20722021055817322,1.1229642126663693
17.5,-0.21379727064135567,0.560071853398551,-0.44900429464697883,0.7484091870109879,-0.4673072537844688,0.08832349546358309,0.9475321797895747,-1.3589574845107628,-1.1281269264368392,0.00803524809594347,-0.31862635757880997,-0.7991732551448291,-0.9950680113722448,1.3512729180348033,-0.316451256440446,-1.3967629676665296,-0.7481137666963941,1.818364271962126,0.17556459401194305,1.0700528022898494
18.0,0.47989020283461187,-0.2995588490363653,0.8868854048735763,-0.8025375759637638,-0.32479934750635875,-0.9419318936826266,0.2433695300783581,2.0561260887126247,1.0734506134452813,0.8182404357382845,-0.33122819847944207,-0.5657991901741003,-0.36370986682731365,0.5886763306444768,-2.2251407090477024,-0.905309833139675,-0.27373818332122957,0.7189647969190068,1.6865161437435439,0.3931569296733126
18.5,0.3719755555554909,1.5128592161816026,0.7877605298277273,-0.37099284882834893,1.6670160338384052,-1.2396807423614944,-1.039274359806166,-0.35645434997869585,-1.4129110566673415,-0.42154512563111823,-0.5553025969428268,0.8892377577793755,1.6125274229874775,-0.864568061396827,-0.21926507528099082,2.240395217243744,0.4418397775035799,-0.8114509008256453,0.2909405376472415,0.06708491476441653
19.0,-0.8982652973111309,2.362248510369537,-1.2330207375644882,-0.9838278404702848,1.2718441478749962,-0.4148939636649206,1.4147323706267687,0.0736061973973641,-0.5116850932243884,-1.793803398066501,-0.9435577220511749,0.13124327371257094,0.7783711460905828,-1.3575990435637924,1.0299649760667138,1.817213221336319,0.29786061976975686,-1.3491691620848094,-1.9505740914708296,-0.5588571555923576
19.5,-0.4352445837518808,-0.2870647812334636,-2.5030710468051636,-1.5882472256554634,-0.6991101290199387,-0.7188891468408902,-0.042334543353463164,0.05576467963716486,-0.5776334518723496,-0.6354084431849807,-1.8158707158747727,0.28644237248095583,-0.3157949296723003,-0.5477587773956124,0.1727449592784465,-0.7587643265644097,-0.7827631654422166,0.5666977782869931,-1.196748425790093,-1.3528094424322747
20.0,1.4745961590234544,1.1707319339319051,0.06066195211270342,0.22606570828039263,-0.3492045270362546,-1.605629838194357,0.4769339241476295,1.4932716123336072,-1.5501294517117516,-0.006282998864716727,-0.8230207109919947,-0.9574441422692616,-0.039503953968848204,-1.3331675144218758,-0.8563605747234748,-1.5163051894701463,-1.6886798901676672,0.10695529322480157,1.5859788666756565,-0.9227193610598734
20.5,0.6367518372270446,0.1734387447717593,0.8579033724852361,-0.595703980644912,-1.2892994266063988,0.2960187017387035,0.4980331134444339,2.556568284085905,0.5158997151052187,0.10005130331083498,-1.0977066582733428,-0.403228417939901,0.6581062059810104,-0.7030787798868837,-0.1484696114004889,1.5771642297558828,-2.2179319077111743,-1.0669690426348704,1.2831807584729757,1.8948755686411107
21.0,0.9422168136007638,-0.03325978884040426,-1.1946601751923198,0.32286996744386903,1.4727276084552676,0.2068545208632344,-1.5944851135826499,0.9007695209454565,-0.14123797337843758,-2.386087282339764,0.3524803473318443,0.3695271424780392,-0.30430081698943057,0.8293515190450151,0.992127653611211,1.807334892821062,0.6311521798277535,1.0955783765076448,-0.8786542331156308,1.5375647395791907
21.5,1.7612184947588194,0.6101560960782302,0.5028376871598846,-0.5425092700920389,0.16811610189236512,2.846532254918166,1.476093383533413,0.468571073168864,0.9750780326119202,-1.1222330884371463,1.1708559660573434,-1.5832817847423744,0.16080832317106705,0.38418995088978625,0.18135519072138073,-0.5827699953719552,2.8413600958126657,2.0603672568284925,-1.6696291924314908,0.10603136064581997
22.0,1.3950118835911829,-1.97095661554999,0.04172560464177394,1.104720595680699,0.34594257935517747,-0.23824897186592017,0.13610848796838432,-0.7177007796438715,0.9452955418184551,-0.6530438306367357,-0.3265024290070866,-1.2866947661415025,-0.30583762221251887,-0.3495964448528461,-0.6571516424032245,-2.2489200595552097,-0.15192300246582746,0.7553582839031918,1.5858255985746297,-1.962407502158301
22.5,-0.962091792973228,-0.07640583661062585,-1.113982049576454,-0.690394900100786,0.023897292941283566,-0.12342935579947989,0.17808758159569874,-0.41742881073119353,0.9524718948576355,0.6940854317192809,-1.7377879398226612,0.31212546858389806,-0.7729847875662177,3.4332228035569625,0.00676579479433953,-1.0996931490993995,-2.329525762623447,-1.282393739361313,1.674479072712388,0.9897452295844741
23.0,0.06166782883854373,2.379041420409445,-0.3495896659347385,1.2406049316278083,0.24102474279327737,0.9854371914583976,1.2254544212708884,0.22907371695375356,2.374140715783506,2.971821652751366,0.10087686832339343,1.5105493229126972,0.26332490572593703,1.8103559323341436,-0.22150045015339956,0.9201115072922914,-1.276498094317938,-0.13053399802746157,-1.4910781453088002,1.3068241556523226
23.5,0.011291673038788697,-0.545358034657654,0.3628164606003728,0.5623919288975039,0.6252456056694001,-1.7089463471778241,0.719665914990526,1.170730026226446,-1.915053195771873,0.44591908381958956,0.07809287280273922,0.8966305716199168,0.4408903255210431,0.6864500711594074,-0.7367371069644216,1.0229822646866318,-0.2858844882069803,1.506937162144197,-0.920864382806261,-1.4193896174872553
24.0,0.4779981687507825,-0.8614017469349492,-0.44521229170077503,0.9701590340500921,0.7513128949186307,-0.7669886351194938,-0.5730141681897303,0.15477636737379652,1.397999896260886,-0.8150790183794806,-0.24575359296825391,-0.8436838928213466,0.3482152678572796,-0.41510858436700104,-0.5954097481523155,-1.2613348276666185,-0.060855682720091744,1.1392716065045352,-0.05814979473106957,-1.2921086217192612
24.5,-0.3185519067607763,-0.021274108002842088,-1.7360476561989324,0.8967260464842425,-0.2526107632998506,-1.130186290841801,-0.7087180763999201,0.07944133350725416,1.3595711392543726,-1.5826582258820956,0.6111376100479329,-0.7322969276878647,0.2058691281838415,-1.6187608319633875,-0.2561421841381982,-1.2826353924068652,-0.9109552234045337,0.07791937134663764,-0.9367089274079523,1.020305257220696
25.0,0.6647737285849029,0.6553638114477133,-0.4004900172514528,-0.9899765755603305,-1.0135706640557858,0.35275200520780914,2.1318273539450914,-0.09724550328523468,0.4795130687835857,-0.4190170844636455,0.8918293540661457,-0.634358137406209,1.5681292214657354,-1.2977833325888015,1.3310823061313766,0.7217632213255192,0.625437131229011,-0.4667812072747843,-1.3372845888018787,0.8769042482467675
